marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,45015332,R3JNW27PLKGSBK,B000A3TBB6,345449343,conair 1875 watt ionic ceramic folding handle hair dryer,Beauty,5,3,3,N,Y,"Inexpensive, Portable and Gets the Job Done","I did quite a bit of research before pulling the trigger on a new hair dryer. I was a bit hesitant to get a fold-able travel dryer since their reviews don't tend to be as good, however this one was the exception, which is why I went for it. The main features I was looking for in a new dryer was the weight, size, power and I would prefer it to be a ceramic dryer since they are healthier on your hair. My old dryer was the Vidal Sassoon VS501 1875W Ionic Sensor Touch Dryer. The VS501 lasted me several years and technically it still works. I've dropped it enough times that the front cover has broken making it a bit difficult to work the buttons. Below I have compared the two dryers:<br /><br />Conair 173RZ VS. Vidal Sassoon VS501<br /><br />Conair 173RZ Pros:<br />Lighter and smaller than the VS501, which is easier on my arm<br />Puts out more air than the VS501<br />Folds up for easy storage and travel<br /><br />Conair 173RZ Cons:<br />Not as hot as the VS501, but still drys hair just as fast if not faster due to the air flow<br />Shorter cord than the VS501, which unless you need it can make it easier to store<br /><br />Overall Summery:<br />The Conair is a great buy with the features of a full size dryer packed into a small, fold-able, lightweight design. The color isn't my favorite, but the fact that it meets all my criteria and I can take it with me when I travel makes up for it.",4/9/2012
US,29089341,R3GFN1KWMQ9NF5,B000IF3D38,108191918,conair thermal shine 1875 watt hair dryer 1 ea,Beauty,5,3,4,N,Y,Great lightweight hairdryer,"There is not much I require of a hair dryer, just one that dries hair quickly and has options for heat and airflow level.  I'm not sure the high priced hairdryers actually perform any better than this one which costs less than $20.  Great buy in my opinion.",4/8/2012
US,16268880,R12T7YCQLID4QS,B000M7YQOM,238410319,andis 1875 watt professional ceramic ionic hair dryer,Beauty,1,13,14,N,Y,BUYER BEWARE! DANGEROUS! BUY WITH CAUTION!,"THE DRYER WORKED GREAT FOR MY HAIR. I SELDOMLY USED IT AND I NEVER DROPPED IT. WHILE USING IT ONE DAY, THE MOTOR EXPLODED FROM THE BACK OF THE DRYER AND HIT ME IN THE FACE. I TURNED IT ON AND HEARD A STRANGE NOISE. SO NATURALLY, I DECIDED TO TURN IT OFF TO SEE WHAT COULD BE WRONG. BEFORE I COULD TURN IT OFF, IT HAD ALREADY EXPLODED AND SMOKE STARTED TO COME OUT OF THE DRYER! PIECES OF THE DRYER HIT ME IN THE FACE. QUITE HARD! I DON'T KNOW IF THE ONE I RECEIVED WAS DEFECTIVE OR IF THIS IS A COMMON ISSUE WITH THIS MODEL DRYER. CAUTION TO ALL!",4/7/2012
US,47803994,RKGYG9W9HUIH7,B0009XH6WI,197856712,andis 1600w quiet hangup hair dryer with night light,Beauty,2,1,1,N,Y,ridiculous mounting system,"having owned a couple of the predecessors of this dryer, which were always quite satisfactory, I find this newly designed mounting system to be a poor excuse for a mounting bracket.  The screws meant to hold the dryer to the bracket are totally inadequate..too small to withstand the torsion of removing and replacing the dryer on the bracket.  I can't imagine how much was saved by changing to this style, but it certainly leaves a bad taste for the overall quality of the dryer.",4/7/2012
US,23494604,R3LGCXXHFKBOIX,B000E2ZONM,199558933,t3 bespoke featherweight tourmaline professional ionic ceramic hair dryer model 83808-se,Beauty,5,1,1,N,Y,T-3 Hair Dryer,"When I bought my first T-3 I paid $220.00 at a hair salon, i was told it was hands down, the best blow dryer. It was awesome, but after 3 years I started having problems. I certainly didn't want to pay 200.00 dollars again but the drug store dryers were not powerful enough for my hair......so my daughter encouraged me to try amazon. I never thought i would find the T-3 on amazon but to my surprise I did find it! I was able to get a brand new, perfect T-3 for 64.95 from discount jungle! I was a little nervous till I got it but it was perfect, it works better than the one I got from the salon!!! I feel like I got the deal of my life!",4/6/2012
US,52341238,R3JXUFI2IMG5H5,B006BNFXHU,591023894,mangroomer 1680xl-6 professional ionic hair dryer for men,Beauty,5,9,10,Y,Y,Not just a lot of hot air,"Confession time: I am not a man. I don't even KNOW a man who uses a hairdryer, so I don't know why this is for Men. That being said, this is the best hairdryer I have ever used. Don't ask me to explain what that Ionic setting does---the manufacturer doesn't even explain it to my satisfaction. But, somehow, it DOES WORK on my cobweb-fine, delicate, difficult, body-less, totally straight, almost-waist-length hair. I wear it long and braided so I can ignore it as much as possible, and so it doesn't fly around all the time and get tangled in stuff or end up in people's food.  I only wash it once a week because it's so darn dry---it would probably all fall out if I washed it every day. I don't perm, color, or otherwise mess with it because chemicals just destroy it. I've had the split ends of my braid knot up so badly in the wind that I've had to cut an inch or more off. Most hairdryers are really hard on my hair, so I use them as little as possible.<br /><br />I like the design of this hairdryer---it's fairly light, comfortable to hold, and the attachment nozzle is nice for focusing the air where I want it. There's nowhere my hair can fly into the works and get tangled. I use the ionic setting with the heat on high, and control the amount of hot air with the handy cool burst blue button that turns the heat off. My hair dries faster and untangles easier than it ever has in my life. Not only that, but it STAYS untangled all week. How is this possible? I don't know. I DON'T CARE!<br /><br />I thought maybe I was imagining all this, so I asked my daughter-in-law to try it. She said, That was the best experience I've ever had with any hairdryer in my whole life.<br /><br />Please don't comment that this can't possibly work and it's all unscientific and that I'm making stuff up, as someone has on one of my other reviews. For me, this hairdryer makes a positive difference (pun intended) on my hair. Now I'm going to buy one for my daughter-in-law!",4/5/2012
US,49430371,R32YH0LVIY18Q6,B0026ZD0WM,57056668,sunbeam 1632-040 global economizer hair dryer,Beauty,5,1,2,N,Y,Great,"Performs great,  no problems.  Light is perfect brightness.  1200 watt setting works just fine.  Great space saver.  Used in hotels and great for kids bathrooms.",4/4/2012
US,15498451,R33MRI66MLSHW6,B000IG83VE,977457747,"babyliss pro babfrv2 volare ferrari designed professional luxury mid sized hair dryer, red, 2000 watts",Beauty,5,31,32,N,Y,For the stylist!!!!!,"if you are a cosmetologist like me you NEED a GREAT hair dryer!  I have yet to come across a GREAT hair dryer! I have had 5 hair dryers in the last 2 years and they have ALL turned to JUNK in about 3-6 months use at my shop!  I figured that I would give this dryer a try since it had a 4 year warranty I could return it for a refund if it was the same OLE dryer as the rest.<br /><br />Boy was I glad I got this dryer! the drying time is cut in half with this dryer and I DO NOT NEED to flat iron the hair after drying to smooth the frizz (oh, did I say frizz?  sorry, this dryer does not frizz the hair!). You do not even need to use any frizz control products with this dryer cause the negative ions that this dryer produces really does close down the cuticle and cause a lot less moisture loss and leaves the hair shiny and silky soft!  This dryer is a lot quieter than most dryers!  I had a client comment Wow - This dryer is really quiet!  I did not even say it was any quieter than any other dryer.  I have gotten raving comments and have been asked where I got this dryer!  All I can say is I got it from AMAZON!<br /><br />I really love this dryer LUXURY OR FERRARI just does not begin to describe this work of art!  I highly recommend this dryer for ALL the hairstylists!<br /><br />I give this dryer an  A+++++++",4/1/2012
US,22815351,R2DWTJXPGY7CAZ,B005IH0KDC,176210327,hands free hair dryer holder - compact for home and travel! by jumbl,Beauty,5,19,19,N,Y,I love this!,I have a disability so I can only dry hair one handed.I searched all over the net for a hands free dryer holder and this one was exactly what I was looking for.I stick it up on my mirror after showering  but am planning on attaching it to my wall if they ever get more in stock.Please put more in stock!I need another one to take with me on vacation!,3/28/2012
US,48385357,RDOKLXUGTPCSD,B000G62HRM,179801564,"proversa micro turbo dual voltage portable hair dryer with 2-speed and heat settings, 1600-watts",Beauty,5,2,4,N,Y,Nice dryer for European travel,"This is a super dryer.  It is very powerful for the small size and low price.  It worked just fine in Ireland, Wales, and England.  At home I use it to dry my dogs.<br /><br />Update July 2013:<br />My review was not for this ProVersa Dryer.<br />I bought a dryer in Summer 2011 but it said First Class on it.  I've seen First Class dryers in hotels so I decided to buy it because it must be dependable.<br />I can't review this dryer honestly as Amazon has perversed my review of the First Class Dryer by playing switcheroo with ProVersa.  I call BS.",3/26/2012
US,25554465,R3QUX54PYAODN6,B001LQY1X4,748065701,conair 1875 watt mid-size hair dryer,Beauty,5,73,76,N,Y,Excellent blow dryer,My old faithful Conair finally died and this dryer was the replacement...and a dandy one it has turned out to be.  It dries very quickly compared to my older model and it is lighter weight and easier to handle.  No problems of any kind.  Good purchase.,3/26/2012
US,52811773,R311JNDY9EM9LQ,B0009PL4D8,959834931,turbo power twinturbo 2800 coldmatic hair dryer 314,Beauty,5,3,4,N,Y,Great Hairdryer: worth the price,"I have a lot of hair and have owned a lot of hairdryers in my life.  I would have never guessed that owning a professional hair dryer could make such a difference. This thing is amazing.  It's works so much faster than any other dryer I have ever owned.  I originally started thinking about paying the big bucks for a pro dryer after reading an article on Jezebel. I had this thing on my wish list for a few months, not quite sure I wanted to spend so much for hairdryer.  I ended up buying it for myself as a birthday present -- what a great decision.<br /><br />If you have long, thick, coarse or difficult to manage hair, seriously consider stepping up to a professional dryer.",3/25/2012
US,11422106,RF2LF4SV1CPFW,B000ALCJR6,218297570,t3 tourmaline 83808 professional featherweight ceramic ionic hair dryer,Beauty,4,1,1,N,Y,Hairdryer,"I does not have a difuser, but is a very lite and comfortable grip. Leaves your hair shinny. Like it.",3/22/2012
US,48347600,R1IQMJKQLZEDLG,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,4,5,5,N,Y,Broke but was replaced by manufacturer,"A month ago I reviewed this product with the title, A piece of crap (see below review).  After this review I decided to contact the Remington online customer service and sent them a message with my complaint.  Shortly thereafter I received an email from them asking me to return the broken one and they would send a replacement.  They sent the shipping box and the label as well and within 10 days I had a new dryer that I have been using since with no problems.  Granted it has only been a month but I was very impressed with Remington.  I just hope that no one there was injured when testing the dryer (lol)... it really did blow flames.  Obviously there was a short which could happen with any electrical product but it was the way that the company responded that I had to give the rating of 4 stars when previously I only give it 1.  I really do like this dryer and how my hair looks and feels afterwards which is very different from other dryers that are no ionic.  Plus it dries my hair super fast without drying it out.<br /><br />PREVIOUS REVIEW:  Bought this dryer 4 months ago even though I read the bad reviews as well as the good ones and was concerned but figured it was a good brand name. i only use a hair dryer at most 2x/wk. Last night I was using the dryer on my wet hair and flames and sparks started shooting out of it!!! Thank God my hair was wet and didn't have any flammable product in it. I showed it to my boyfriend who suggested that I contact consumer affairs for Remington, which I just did. Since it has been over 30 days I can no longer return the appliance to Amazon. I have had many hair dryers and most of the time they have just worn out after a year or 2 but this was just scary.<br /><br />1/18/13 - Almost 1 year later... and still working perfectly.  In fact, I bought another dryer in the interim, waiting for the new Remington and paid a pretty penny for the new one.  I used both multiple times, trading off one for the other. I found that I prefer the Remington over the other more expensive name brand dryer. The Remington does not leave my hair fly away and seems to give it a nice sheen (is that possible?). It drys my hair better and more evenly.mington over the other more expensive name brand dryer. The Remington does not leave my hair fly away and seems to give it a nice sheen (is that possible?). It drys my hair better and more evenly.",3/16/2012
